tokens	labels
['bejagten.', 'Terramêr', 'reit', 'wider', 'în', 'zuo', 'dem', 'grôzen', 'ringe', 'sîn.', 'Dürkel', 'wart', 'dô', 'der', 'heiden', 'schar:', 'zegegen,', 'wider,', 'her', 'und', 'dar']	['O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Munsalvæsche', 'wart', 'geriten', 'al', 'weinde', 'und', 'doch', 'mit', 'freude', 'siten.', 'Si', 'funden', 'volkes', 'ungezalt,', 'mangen', 'wünneclîchen', 'rîter', 'alt,', 'edeliu', 'kint,', 'vil']	['B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['sus', 'der', 'swester', 'mîn,', 'ich', 'wolte', 'ê', 'âne', 'swester', 'sîn.', 'Man', 'truog', 'im', 'zimierde', 'dar', 'von', 'tiwerre', 'koste', 'alsô', 'gevar,', 'swen']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['er', 'lîz', 'die', 'sîne', 'mûter;', 'die', 'frowe', 'diu', 'hiez', 'Cleopatra.', 'Alsô', 'Alexander', 'haim', 'chom,', 'er', 'giench', 'fur', 'sînen', 'fater', 'stên', 'unt']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['er', 'getorste', 'bestân', 'daʒ', 'dinc', 'daʒ', 'nie', 'mê', 'wart', 'getân.', 'Dô', 'Lanzelete', 'niht', 'enwar,', 'dô', 'kêrt', 'er', 'und', 'die', 'ritter', 'gar']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['zuo', 'sin', 'wir', 'geborn:', 'so', 'freislich', 'was', 'der', 'gotes', 'zorn.', 'Beati', 'pauperes', 'S&amp;lt;piritus>', 'sapientie', 'Adam', 'Nat&amp;lt;ivitas>', 'domini', 'ie', 'salich', 'die', 'gotes']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O']
['o', 'wir', 'lesen', 'an', 'der', 'e,', 'die', 'got', 'sante', 'den', 'Juden', 'e,', 'die', 'dwanch', 'des', 'wizzes', 'forhte,', 'als', 'ir', 'ubile', 'des']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['solz', 'versuochen,', 'ob', 'ich', 'mac.', 'nu', 'nâhet', 'mîn', 'urloubes', 'tac.&quot;', 'Der', 'künec', 'in', 'alles', 'werte,', 'mêr', 'denne', 'er', 'selbe', 'gerte;', 'fünf']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['wundr', 'im', 'tet', 'ze', 'sehen', 'wol.', 'dô', 'sprach', 'der', 'clâre', 'Anfortas,', 'der', 'im', 'ze', 'geselln', 'gegeben', 'was,', '&quot;hêr,', 'seht', 'ir', 'vor']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['se', 'an', 'den', 'munt:', 'dem', 'was', 'wol', 'fiwers', 'varwe', 'kunt.', 'Lîâzen', 'lîp', 'was', 'minneclîch,', 'dar', 'zuo', 'der', 'wâren', 'kiusche', 'rîch.', 'der']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['umbe', 'den', 'wec', 'lac.', 'und', 'als', 'Êrec', 'fil', 'de', 'roi', 'Lac', 'die', 'poulûne', 'alle', 'ersach,', 'niht', 'liebes', 'im', 'dar', 'an', 'geschach,']	['O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['gesat.', 'der', 'was', 'gemachet', 'ûf', 'dem', 'hûs', 'daz', 'der', 'künec', 'Artûs', 'dâ', 'erbeizete', 'und', 'ouch', 'ûf', 'saz.', 'der', 'ritter', 'gedâhte', 'wâ']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['uns', 'swie', 'wir', 'megen,', 'daʒ', 'wir', 'daʒ', 'laster', 'nider', 'gelegen.&apos;', 'Zehant', 'berieten', 'sie', 'sich.', 'si', 'endûhte', 'niht', 'sô', 'wætlich', 'sô', 'daʒ']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['dô', 'si', 'sô', 'lûte', 'begunde', 'klagen,', 'Êrec', 'fil', 'de', 'roi', 'Lac', '[dannoch', 'unversunnen', 'lac]', 'in', 'des', 'tôdes', 'wâne,', 'und', 'doch', 'des']	['O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['vergen', 'mit', 'pewarent,', 'dâ', 'si', 'in', 'dem', 'tiefen', 'mere', 'varnt.', 'Ein', 'meister', 'gewan', 'sint', 'Alexander', 'daz', 'edele', 'chint,', 'der', 'lêrtin', 'mit']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O']
['tôde', 'gelt', 'umbe', 'den', 'burcgrâven', 'Kîûn.', 'den', 'rach', 'Heimrîches', 'sun', 'Billîch:', 'er', 'was', 'sîn', 'mâc.', 'Poydwîz', 'ouch', 'tôt', 'belac', 'der', 'manlîchen']	['O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O']
['breit.&apos;', '‘sage', 'mêre&apos;,', 'sprach', 'der', 'von', 'Tenabrî,', '‘$=bî$:wære', 'du', 'den', 'Franzoysen', 'sô', 'nâhen', 'bî', 'daz', 'dû', 'ir', 'krîe', 'hôrtes', 'sunder?', 'kumt']	['O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['sprach', 'der', 'knappe', 'wol\u2060gezogen,', '‘wan', 'zwâre', 'diz', 'ist', 'niht', 'gelogen.&apos;', 'Dô', 'hieʒ', 'Lanzelet', 'zestunt', 'den', 'knappen', 'wesen', 'wol', 'gesunt', 'und', 'reit']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['diu', 'schœne', 'magt', 'und', 'ouch', 'mîn', 'lant', 'iu', 'niht', 'behagt.', 'Mîn', 'ander', 'sun', 'hiez', 'cons', 'Lascoyt.', 'den', 'sluoc', 'mir', 'Idêr', 'fil']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'O']
['wil', 'hin', 'wider', 'alse', 'her:', 'anders', 'leiste', 'ich', 'iwer', 'ger.&quot;', 'Si', 'gâben', 'fîanze,', 'daz', 'si', 'ze', 'Jôflanze', 'mit', 'rîtern', 'und', 'mit']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O']
['sprechen', 'âne', 'guft,', 'er', 'was', 'noch', 'grâwer', 'dan', 'der', 'tuft.', 'Wer', 'der', 'selbe', 'wære,', 'des', 'freischet', 'her', 'nâch', 'mære.', 'dar', 'zuo']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['was', 'ûz', 'getret:', 'dâ', 'hete', 'ein', 'knappe', 'dez', 'gras', 'gewet.', 'Der', 'fürste', 'wert', 'unt', 'erkant', 'sîn', 'wîp', 'dort', 'unde', 'al', 'trûric']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['von', 'der', 'edele', 'Myle', 'lac', 'tôt', 'vor', 'Terramêre,', 'den', 'die', 'Franzoyser', 'sêre', 'unz', 'an', 'ir', 'ende', 'klagten,', 'die', 'dâ', 'sorgen', 'vil']	['O', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['jaher', 'im', 'für', 'heilikeit,', 'unt', 'daz', 'sîn', 'sælde', 'wære', 'breit.', 'Alsô', 'sprach', 'der', 'tumbe', 'man.', '&quot;mîner', 'muoter', 'volc', 'niht', 'pûwen', 'kan.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['an', 'sich', 'genomn.', 'der', 'ander', 'heizet', 'Lîedarz,', 'fil', 'li', 'cunt', 'Schîolarz.&quot;', 'wer', 'nu', 'der', 'dritte', 'wære?', 'des', 'hœret', 'ouch', 'ein', 'mære.']	['O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['mit', 'zühten', 'unde', 'sprach', 'des', 'man', 'für', 'hôhiu', 'mære', 'jach.', 'An', 'der', 'selben', 'stunde', 'ir', 'rede', 'si', 'sus', 'begunde.', '&quot;ôwol', 'dich,']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['noch', 'wert', 'mich:', 'ich', 'bin', 'werlîch.', 'tuot', 'ellenthafte', 'dem', 'gelîch', 'Als', 'ander', 'künege', 'ie', 'tâten.&apos;', '‘des', 'wil', 'ich', 'mich', 'berâten&apos;,', 'sus']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['dicke', 'kêrte,', 'sînen', 'prîs', 'er', 'hôch', 'gemêrte:', 'er', 'beschutte', 'manegen', 'Sarrazîn,', 'der', 'dâ', 'beliben', 'müeste', 'sîn.', 'Der', 'sehs', 'herzeichen', 'ruof,', 'die']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['der', 'Schampâneys', 'lac', 'tôt.', 'daz', 'selbe', 'gelt', 'hin', 'wider', 'bôt', 'Rennwart', 'der', 'unverzagete', 'ze', 'vuoz', 'snellîchen', 'jagete,', 'Tedalûnen', 'er', 'resluoc,', 'der']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O']
['guot', 'gemach,', 'dâ', 'von', 'im', 'liebe', 'sît', 'geschach.', '\xa0\xa0\xa0es', 'küneges', 'Avenieres', 'man', 'begunden', 'sterken', 'in', 'daran', 'mit', 'valschlîchem', 'geræte,', 'daz', 'er']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['âventiure', 'komn', 'her,', 'sol', 'iu', 'gelingen,', 'lîhte', 'ir', 'megt', 'gedingen', 'Um', 'mich:', 'swaz', 'ich', 'veiles', 'hân,', 'daz', 'ist', 'iu', 'gar', 'dan']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['unde', 'Scos', 'der', 'bruoder', 'sîn,', 'der', 'küene', 'Lespîn', 'und', 'Machmerit,', 'Parcefâl', 'von', 'Glois', 'und', 'Seckmur', 'von', 'Rois,', 'Inpripalenôt', 'und', 'Estravagaot,', 'Pehpimerôt']	['O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'B', 'O', 'B', 'O', 'B', 'O', 'B', 'B', 'O', 'B', 'B']
['Imanzîe.', 'der', 'künec', 'von', 'Barberîe', 'brâht', 'im', 'einen', 'halsberc:', 'in', 'Jazeranz', 'daz', 'selbe', 'werc', 'worhte', 'derz', 'wol', 'kunde.', 'in', 'Assigarzîunde', 'was']	['B', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O']
['versmâhen,', 'ich', 'teile', 'durh', 'dich,', 'liebez', 'kint,', 'swaz', 'ahtzehen', 'merrint', 'Bisande', 'mugen', 'geziehen.', 'ich', 'wil', 'dir', 'niht', 'enpfliehen,', 'harnasch', 'muoz', 'an']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['werdekeit,', 'und', 'wie', 'er', 'den', 'ruoft', 'erstreit', 'under', 'al', 'den', 'Sarrazînen,', 'daz', 'er', 'sich', 'kunde', 'pînen', 'von', 'hôher', 'kost', 'in', 'wîbe']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['wazzers', 'val:', 'daz', 'het', 'durchbrochen', 'wît', 'ein', 'tal,', 'tief,', 'ungeverteclîche.', 'Gâwân', 'der', 'ellens_rîche', 'nam', 'daz', 'ors', 'mit', 'den', 'sporn:', 'ez', 'treip']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['ir', 'der', 'wille', 'gebôt.', 'si', 'sprach:', '›wê', 'dir,', 'vil', 'übeler', 'Tôt!', 'daz', 'dû', 'vervluochet', 'sîst!', 'wie', 'manec', 'bilde', 'dû', 'gîst', 'dîner']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['geben', 'beide', 'ein', 'ander', 'trôst:', 'wir', 'sîn', 'doch', 'trûrens', 'unerlôst.&apos;', 'Des', 'wortes', 'Gyburc', 'sêre', 'erschrac.', 'si', 'gedâhte', '‘ob', 'ich', 'in', 'vrâgen']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Lôtes', 'kint', 'schreib', 'gefuoge', 'mit', 'der', 'hant.', 'er', 'enbôt', 'ze', 'Löver', 'in', 'daz', 'lant', 'Artûse', 'unt', 'des', 'wîbe', 'dienst', 'von', 'sîme']	['B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O']
['enpfangen', 'ir', 'freuden', 'kunft,', 'ir', 'sælden', 'tac,', 'der', 'gar', 'an', 'Gâwâne', 'lac.', 'müesen', 'sin', 'doch', 'hân', 'gesehn,', 'waz', 'möhte', 'in', 'liebers']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['stæte', 'sîn,', 'diz', 'sage', 'ouch', 'ich', 'dem', 'meister', 'mîn.&quot;', 'gên', 'Nachore', 'kêrter', 'dô,', 'drôlîche', 'sprach', 'er', 'alsô:', '&quot;bistû', 'mîn', 'meister', 'Barlââm,']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B']
['was', 'gewâpent', 'wol', 'für', 'nôt:', 'von', 'samît', 'ein', 'decke', 'rôt', 'Lac', 'ûf', 'der', 'îserînen.', 'an', 'im', 'selben', 'liez', 'er', 'schînen', 'rôt']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['gezelt', 'muose', 'tragen.', 'sît', 'wart', 'er', 'darumb', 'erslagen.', 'daz', 'tet', 'Brîẹn,', 'der', 'bruoder', 'sîn.', 'dér', 'brâht', 'ez', 'zuo', 'Korntîn', 'Jorêl,', 'dem']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'O']
['knappe', 'wol', 'getân', 'von', 'dem', 'teppiche', 'an', 'daz', 'bette', 'sân.', 'Diu', 'süeze', 'kiusche', 'unsamfte', 'erschrac,', 'do', 'der', 'knappe', 'an', 'ir', 'arme']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['tage', 'ein', 'hof', 'ze', 'Munlêûn', 'ist', 'gelegt,', 'der', 'al', 'die', 'Franzoyser', 'wegt:', 'dar', 'kumt', 'ein', 'verriu', 'zuovart.', 'Heimrîch', 'und', 'Irmschart,', 'diu']	['O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O']
['sich', 'Dario', 'baz.', 'aine', 'burch', 'er', 'ime', 'besaz,', 'diu', 'was', 'Sardix', 'kenant.', 'von', 'sînen', 'wart', 'siu', 'verbrant.', 'dô', 'nam', 'er']	['O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['wol', 'gevar', 'und', 'rehte', 'manlîche', 'site', 'sînen', 'gebærden', 'wonten', 'mite.', 'Swem', 'wâriu', 'liebe', 'ie', 'erholte', 'daz', 'er', 'herzeminne', 'dolte,', 'herzeminne', 'ist']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['namen', 'ie', 'was', 'bereit.', '\xa0\xa0\xa0n', 'alsus', 'getânez', 'leben', 'hânt', 'die', 'Kriechen', 'sich', 'ergeben.', 'ir', 'tumben', 'tôren', 'sît', 'sô', 'blint,', 'daz', 'ir']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['nû', 'was', 'im', 'die', 'naht', 'bereit', 'von', 'êren', 'elliu', 'werdekeit,', 'Guivreiz\xa0le\xa0pitîz', 'kêrte', 'allen', 'sînen', 'vlîz', 'dar', 'an', 'daz', 'er', 'sîn', 'schône']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['im', 'die', 'burc', 'an', 'von', 'Maldukes', 'râte.&apos;', 'dô', 'antwurte', 'drâte', 'Erec_fil_de_roi_Lac', '‘ich', 'wæne,', 'mîn', 'herre', 'enmac', 'den', 'man', 'niht', 'her', 'besenden:']	['O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['wîʒer', 'danne', 'ein', 'swan', 'wâren', 'diu', 'inville.', 'von', 'Cûmis,', 'dâ', 'Sibille', 'diu', 'alte', 'wîssage', 'was,', 'was', 'der', 'zobel,', 'als', 'ich', 'eʒ']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['niemen', 'niht', 'mac', '─', 'wan', 'daz', 'Êrec', 'fil', 'de', 'roi', 'Lac', 'schône', 'in', 'geriten', 'kam,', 'als', 'vriunde', 'an', 'der', 'nôt', 'gezam,']	['O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Chrîchen', 'was', 'er', 'gewaltic.', 'Philippus', 'hîz', 'der', 'vater', 'sîn,', 'al', 'Macedonenlant', 'was', 'sîn.', 'sîn', 'ane', 'was', 'ein', 'gût', 'kneht,', 'uber', 'al']	['O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Bertram', 'und', 'Gaudîn,', 'Hûnas', 'unde', 'Sansôn.', 'ir', 'hüetære', 'enpfiengen', 'lôn', 'Dâ', 'mit', 'daz', 'er', 'den', 'lîp', 'in', 'liez.', 'von', 'arde', 'ein']	['B', 'O', 'B', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['als', 'dir', 'hie', 'vor', 'ist', 'geseit.&quot;', '\xa0\xa0\xa0&quot;ie', 'kumet', 'daz,&quot;', 'sprach', 'Jôsaphât,', '&quot;daz', 'disiu', 'lêre', 'und', 'ouch', 'der', 'rât', 'ze', 'alsô', 'grôzen']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['solt', 'ouch', 'komn', 'mit', 'her', 'Artûs', 'der', 'Bertûn,', 'der', 'klagenden', 'Arnîven', 'sun,', 'durch', 'sippe', 'unt', 'durch', 'triuwe.', 'manege', 'banier', 'niuwe', 'sach']	['O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['und', 'von', 'Rivigitas', 'der', 'künec', 'Translapîns,', 'von', 'Hiberborticôn', 'der', 'grâve', 'Filones,', 'und', 'von', 'Centriûn', 'der', 'künec', 'Killicrates,', 'der', 'grâve', 'Lysander', 'von']	['O', 'O', 'B', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'B', 'O']
['wîp', 'diu', 'dô', 'wâren', 'oder', 'noch', 'sint.', 'Ênîte', 'was', 'des', 'Wunsches', 'kint,', 'der', 'an', 'ir', 'nihtes', 'vergaz.', 'diu', 'vrouwe', 'diu', 'nû']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['ist', 'ir', 'kraft?', 'sô', 'sul', 'aber', 'wir', 'mit', 'sælden', 'sîn.&apos;', 'Balde', 'wart', 'im', 'Volatîn', 'gezogen.', 'er', 'huop', 'sich', 'an', 'die', 'vart,']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['heizen', 'sexte', 'zît,', 'sô', 'der', 'stunde', 'zît', 'gelît,', 'daz', 'got', 'Krist,', 'der', 'süeze,', 'durch', 'hende', 'und', 'ouch', 'durch', 'vüeze', 'genagelet', 'an']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['er', 'las', 'der', 'lande', 'chrônicâ', 'ze', 'Britâne', 'unt', 'anderswâ,', 'ze', 'Francrîche', 'unt', 'in', 'Yrlant:', 'ze', 'Anschouwe', 'er', 'diu', 'mære', 'vant.', 'er']	['O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'O']
['her', 'nu', 'klagen', 'genendeclîch', 'ir', 'herren', 'tôt,', 'des', 'koment', 'die', 'Franzoyse', 'in', 'nôt.', 'wir', 'haben', 'dannoch', 'hers', 'mêr', 'in', 'dem', 'selben']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['heiden', 'ist', 'ze', 'ebenmâze', 'hie', 'gegeben', 'Dâvîdes', 'unde', 'Saules', 'leben.', 'Dâvîde', 'alhie', 'gelîchet', 'stât', 'der', 'gotes', 'degen', 'Jôsaphât;', 'Avenieres', 'unreht', 'gewalt']	['O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'O', 'O']
['ich', 'niht', 'vernomen.', 'wer', 'möhtes', 'alles', 'zende', 'komen,', 'waʒ', 'wunders', 'Lanzelet', 'begienc?', 'sît', 'er', 'ze', 'êrst', 'ze', 'tugenden', 'vienc,', 'sô', 'wuohs']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['gesuochet', 'sie:', 'swaz', 'ir', 'des', 'habt', 'genozzen,', 'daz', 'zeiget', 'unverdrozzen.', 'Ir', 'möht', 'zeinr', 'witwen', 'wol', 'tuon.&quot;', 'Artûs', 'sprach', '&quot;dîner', 'muomen', 'suon']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O']
['sînen', 'hêrren', 'bat.', 'dem', 'tet', 'der', 'zorn', 'ûf', 'freuden', 'mat.', 'Man', 'kunde', 'dâ', 'niht', 'gâhen', 'sô', 'daz', 'Lyppaut', 'wolt', 'vâhen', 'sînen']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O']
['daz', 'er', 'prîs', 'etswenne', 'truoc.', 'er', 'het', 'ouch', 'werdekeit', 'genuoc:', 'Die', 'welt', 'ir', 'im', 'verkrenken.', 'wie', 'megt', 'ir', 'des', 'erdenken,', 'daz']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
